row_id,age_years,employment_length_years,annual_income_eur,loan_amount_eur,loan_duration_months,num_past_due,num_open_loans,credit_history_length_years,savings_balance_eur,checking_balance_eur,installment_rate_pct,debt_to_income_ratio,has_guarantor,housing_status,purpose,marital_status,education_level,num_dependents,has_phone,foreign_worker,commute_distance_km,digital_literacy_score,smartphone_usage_hours,online_purchase_count_last_month,late_night_activity_ratio,cash_withdrawal_ratio,returned_credit
833,45,4.7,50631,7341,48,0,2,19.5,0,2939,14.05,0.32,0,mortgage,business,married,secondary,1,1,0,24.2,41.3,6.0,2,0.13,0.42,1
834,35,15.5,82962,5839,24,2,4,10.5,5233,302,19.29,0.71,1,mortgage,business,married,tertiary,0,1,0,7.6,42.2,3.1,4,0.38,0.58,0
835,43,5.6,40347,21862,36,1,1,21.1,934,134,3.24,0.73,0,mortgage,business,single,tertiary,2,1,0,14.3,89.9,4.8,2,0.46,0.57,0
836,43,7.2,75787,15094,60,0,2,14.0,0,1934,5.29,0.71,0,free,vacation,single,secondary,1,1,0,15.0,94.9,7.3,4,0.37,0.59,1
837,30,5.8,24122,23722,24,1,4,10.8,968,2823,16.31,0.63,1,mortgage,home_improvement,single,secondary,0,1,0,39.9,76.8,1.5,4,0.79,0.56,0
838,29,5.3,54553,6242,60,0,1,6.4,4986,-743,10.62,1.2,0,mortgage,home_improvement,married,tertiary,3,1,0,7.8,65.1,7.0,3,0.49,0.35,1
839,20,7.5,23769,17483,36,2,4,4.6,1949,716,8.1,0.69,1,rent,vacation,married,secondary,0,1,0,15.0,64.6,6.5,2,0.27,0.29,0
840,36,1.6,30917,4759,36,0,1,12.8,7909,1740,6.17,0.51,0,rent,home_improvement,married,tertiary,0,1,0,6.5,49.9,5.7,2,0.76,0.54,1
841,52,7.3,67835,16410,24,0,3,29.7,0,751,5.27,0.9,0,mortgage,other,single,tertiary,0,1,0,17.7,84.1,8.6,7,0.29,0.37,1
842,18,1.1,27195,13900,36,0,4,0.0,0,3404,10.6,0.3,1,mortgage,car,single,tertiary,2,1,0,11.4,59.0,3.4,5,0.52,0.35,1
843,42,0.4,24274,10988,12,0,2,20.6,671,386,3.83,0.53,0,mortgage,business,single,secondary,0,1,0,7.1,67.9,2.1,3,0.11,0.61,1
844,46,1.1,39943,6362,24,0,3,25.6,1135,-1114,19.7,0.83,0,mortgage,business,married,tertiary,1,1,0,7.3,82.4,4.3,4,0.49,0.63,1
845,44,7.9,21197,4001,60,0,1,19.1,0,619,18.16,0.65,0,rent,other,single,secondary,2,1,0,1.0,57.6,2.0,3,0.2,0.57,1
846,51,12.1,81236,9544,12,0,3,28.7,0,1193,4.53,0.48,0,own,education,single,secondary,0,1,0,12.6,51.5,4.7,5,0.09,0.26,1
847,24,2.7,29989,4739,24,1,1,0.0,0,-299,16.27,0.46,0,rent,education,married,secondary,1,1,1,10.5,34.6,5.8,5,0.21,0.3,1
848,47,7.5,15502,14957,60,1,3,24.6,6104,399,17.47,0.66,0,rent,business,married,secondary,1,1,0,13.6,48.2,2.9,6,0.25,0.82,0
849,37,1.0,13127,4480,24,2,1,15.7,4354,1617,13.82,0.81,0,rent,education,single,primary,0,1,0,3.4,77.7,6.4,4,0.23,0.43,0
850,37,3.3,14644,5958,24,2,0,19.3,0,1824,10.28,0.52,0,mortgage,vacation,single,secondary,2,1,0,45.6,46.4,3.8,3,0.1,0.49,1
851,55,3.2,27748,19321,24,0,4,34.9,6843,561,11.19,0.42,0,own,car,married,secondary,2,1,0,17.0,50.5,4.3,3,0.11,0.27,1
852,37,4.2,19184,12858,12,0,1,20.7,0,1372,12.26,0.74,0,mortgage,vacation,divorced,secondary,0,1,0,5.5,71.2,10.6,3,0.36,0.88,0
853,23,5.5,39707,9885,36,0,4,0.0,6727,2233,11.11,0.38,0,mortgage,home_improvement,married,secondary,2,1,0,5.6,32.6,2.3,3,0.33,0.54,1
854,44,10.7,60590,14782,48,1,4,22.0,4566,1758,17.35,0.72,1,mortgage,home_improvement,divorced,secondary,0,0,0,18.6,68.3,2.0,6,0.26,0.24,1
855,41,1.6,25289,6100,36,0,1,13.6,2238,1018,20.32,0.7,0,own,business,married,secondary,0,1,0,24.7,81.2,4.0,0,0.32,0.62,1
856,33,3.2,66036,18086,48,0,3,14.2,3791,-162,7.53,0.42,0,rent,car,divorced,secondary,0,1,0,20.5,69.9,2.3,7,0.13,0.49,1
857,36,3.8,13403,6063,24,0,3,11.6,4807,-1015,6.21,0.31,0,mortgage,business,single,secondary,2,1,0,17.5,72.4,2.4,4,0.24,0.32,1
858,38,1.0,70412,19938,36,1,4,13.3,0,-1064,9.84,0.45,0,mortgage,car,married,primary,0,1,0,15.6,61.2,6.9,7,0.27,0.42,1
859,31,6.4,48116,24820,36,0,2,13.9,8811,100,21.7,0.41,0,rent,car,single,secondary,0,1,0,67.1,81.4,4.5,5,0.18,0.45,1
860,36,2.1,6799,17878,48,0,1,17.5,6424,314,10.35,0.53,0,free,education,divorced,secondary,2,0,0,9.6,46.6,2.1,3,0.57,0.55,0
861,61,3.0,30348,8680,24,1,1,36.0,0,2172,7.66,0.38,0,mortgage,home_improvement,single,secondary,0,1,0,8.1,59.4,1.5,4,0.09,0.54,1
862,19,3.7,33773,3604,12,0,2,0.0,0,608,13.08,0.71,0,rent,vacation,single,secondary,1,0,0,11.9,59.2,4.0,3,0.48,0.58,1
863,35,13.2,25574,9885,36,0,1,12.9,1837,675,7.32,0.57,0,mortgage,medical,divorced,tertiary,1,1,0,7.5,64.0,3.9,2,0.04,0.77,1
864,53,2.4,41462,27078,24,0,3,30.7,6318,1264,8.88,0.91,0,own,education,single,primary,1,1,0,4.6,69.6,5.4,4,0.38,0.73,1
865,44,6.6,132102,18660,48,0,3,23.4,0,-577,9.08,0.34,1,own,vacation,married,secondary,3,1,0,5.2,65.2,2.5,6,0.25,0.37,1
866,53,0.4,46003,2090,24,0,7,30.9,2436,-232,11.34,0.49,0,rent,car,married,primary,1,1,0,16.7,70.5,1.9,6,0.26,0.71,1
867,33,6.1,19562,6306,36,0,2,10.5,5236,-22,11.18,0.65,0,own,home_improvement,single,secondary,0,1,0,6.1,50.4,2.1,6,0.51,0.38,1
868,28,0.2,19680,1138,36,0,2,8.0,31981,626,8.2,0.36,0,rent,vacation,married,secondary,0,1,0,16.9,55.2,3.0,6,0.31,0.68,1
869,45,3.9,21927,28316,36,0,1,19.1,3380,3207,12.95,0.46,0,rent,furniture,single,secondary,0,1,0,5.5,67.8,2.4,5,0.38,0.76,0
870,41,7.4,53578,18560,36,0,2,22.8,0,-356,5.39,1.1,0,mortgage,car,married,primary,2,1,1,5.7,72.4,4.0,9,0.29,0.73,0
871,21,20.4,36214,8016,60,1,1,0.0,7692,844,15.05,0.52,0,mortgage,business,single,secondary,1,1,0,30.9,53.1,4.1,2,0.68,0.23,1
872,26,8.5,20023,3493,12,0,4,8.9,2379,-1271,9.64,0.56,0,mortgage,other,widowed,secondary,1,1,0,31.2,66.9,6.1,7,0.44,0.47,1
873,39,1.6,22348,6552,36,0,4,20.3,7815,1067,23.02,0.52,0,own,business,married,tertiary,1,1,0,14.9,56.4,3.6,2,0.37,0.37,1
874,29,3.1,33308,1402,36,0,5,4.7,0,393,10.34,0.46,0,mortgage,vacation,single,secondary,3,1,0,28.7,77.7,6.0,6,0.12,0.56,1
875,47,0.2,19244,26391,60,0,3,26.9,1845,3190,7.75,1.14,0,mortgage,vacation,single,secondary,2,1,0,2.4,65.6,3.4,7,0.14,0.57,0
876,37,12.8,35503,12249,12,0,2,13.0,0,-587,8.96,0.59,0,rent,car,married,primary,0,1,0,28.6,54.2,3.5,1,0.76,0.7,1
877,59,17.0,19279,4230,36,2,1,34.8,744,-99,17.5,0.58,0,own,home_improvement,single,primary,0,0,1,12.0,67.6,3.0,1,0.49,0.57,1
878,40,9.2,35437,2734,24,1,4,11.8,0,588,21.23,0.87,0,own,business,widowed,tertiary,3,1,0,11.0,76.2,1.7,3,0.38,0.42,1
879,31,5.1,30284,38994,36,0,5,15.8,11324,1477,11.29,0.74,0,own,vacation,single,primary,1,1,0,10.9,81.1,5.1,4,0.81,0.57,0
880,45,2.5,36162,8794,48,1,3,21.6,9937,527,14.28,0.58,0,mortgage,business,married,secondary,3,1,0,8.5,56.3,2.1,2,0.28,0.5,1
881,62,9.9,17461,1514,60,0,1,34.2,0,-795,9.09,0.82,0,rent,vacation,single,tertiary,0,1,0,6.5,55.7,4.0,4,0.55,0.56,1
882,35,3.8,23424,14829,24,1,1,14.2,0,-1238,9.71,0.7,0,rent,education,single,primary,1,1,1,1.8,61.0,2.7,2,0.45,0.15,0
883,47,5.2,54323,13496,36,0,1,17.8,3792,1237,4.99,0.51,0,own,medical,single,secondary,2,1,0,20.6,43.7,1.7,6,0.22,0.68,1
884,51,3.2,58300,14627,36,1,3,29.3,11484,-1332,4.87,0.82,0,rent,car,single,secondary,1,1,0,9.6,34.5,3.1,1,0.58,0.5,0
885,28,0.1,34334,6270,36,2,3,1.2,1691,1018,23.52,0.62,0,own,business,divorced,tertiary,2,1,0,9.4,48.2,6.2,4,0.13,0.66,1
886,45,8.5,31038,6399,24,0,3,19.1,2235,1318,7.81,0.3,0,mortgage,car,single,primary,0,1,0,5.1,65.3,3.1,4,0.46,0.43,1
887,49,8.5,14564,4891,24,0,2,22.9,8981,-546,6.38,0.31,0,rent,business,married,secondary,1,1,0,6.9,56.1,5.3,6,0.17,0.66,1
888,54,0.2,65008,3719,24,0,2,30.7,16952,-1030,7.76,0.97,0,mortgage,business,married,secondary,1,1,0,4.9,90.7,2.3,4,0.3,0.39,0
889,44,3.8,17794,5896,60,0,1,21.3,0,-132,7.41,0.11,0,free,furniture,married,secondary,0,1,0,6.0,75.0,3.2,5,0.13,0.33,1
890,41,0.2,15543,16562,24,3,0,23.4,13529,2075,11.95,0.79,0,rent,other,married,secondary,3,1,0,14.3,58.0,4.5,1,0.3,0.38,0
891,50,0.1,53505,18133,36,0,2,29.8,35293,1478,8.57,0.67,0,own,business,married,primary,2,1,0,6.5,82.7,9.1,5,0.33,0.56,0
892,48,22.0,43986,16646,48,2,3,29.7,64085,1702,21.76,0.47,0,rent,car,single,primary,1,0,0,12.2,74.9,2.8,5,0.45,0.7,1
893,44,6.3,18436,1952,36,2,3,22.7,662,2508,16.04,0.47,0,mortgage,education,single,secondary,0,1,0,10.2,61.3,7.5,5,0.39,0.93,1
894,41,3.3,34264,8903,36,1,4,17.7,0,-710,3.99,1.11,0,rent,car,married,secondary,0,1,0,16.8,53.2,5.0,1,0.51,0.44,0
895,36,6.4,43817,5083,36,0,4,6.9,8184,770,27.02,0.72,1,mortgage,car,married,secondary,0,1,0,2.5,59.7,12.0,6,0.51,0.55,1
896,34,13.9,60601,12574,36,0,6,16.4,10166,1219,5.56,0.57,0,rent,education,single,tertiary,2,1,0,21.1,72.0,3.8,3,0.11,0.86,1
897,31,8.7,16362,13274,36,0,3,14.6,3124,339,10.51,0.54,0,mortgage,business,single,tertiary,0,1,0,4.7,57.3,2.5,5,0.61,0.33,0
898,45,3.4,21219,20096,12,1,4,19.4,7074,-203,12.62,0.96,0,rent,other,single,secondary,2,0,0,6.3,56.1,4.1,5,0.22,0.76,0
899,28,6.7,48785,5795,24,0,4,8.3,6698,365,17.58,0.51,0,mortgage,other,married,tertiary,1,1,0,4.8,81.7,3.1,3,0.25,0.28,1
900,44,0.6,53257,16567,36,0,1,13.4,6474,1041,7.56,0.68,0,rent,other,single,secondary,2,1,1,25.0,87.4,5.6,1,0.26,0.49,1
901,28,1.9,40435,5617,12,0,1,5.8,11306,2855,15.19,0.71,0,free,car,married,tertiary,2,1,0,22.7,59.1,4.5,3,0.12,0.36,1
902,50,3.1,25496,4212,36,0,5,32.4,2118,1155,12.26,0.47,0,own,vacation,single,primary,1,1,0,29.5,62.7,3.2,3,0.42,0.58,1
903,56,2.0,43049,8164,24,0,4,35.7,0,-161,16.3,0.92,0,own,vacation,single,secondary,2,0,1,5.4,67.6,2.5,4,0.27,0.44,0
904,63,12.4,57405,30047,24,1,2,36.3,0,907,19.49,0.29,0,rent,car,single,secondary,1,1,0,10.0,60.2,5.2,7,0.28,0.45,1
905,20,14.6,52990,8454,24,1,1,0.0,25949,-1392,7.21,0.37,0,rent,car,married,secondary,0,1,1,9.3,70.9,2.2,5,0.32,0.76,1
906,21,8.0,34717,17618,24,3,1,0.0,1597,1209,13.46,0.44,0,mortgage,car,single,primary,0,1,0,4.3,58.5,2.2,3,0.12,0.58,1
907,46,8.3,7534,3001,48,1,2,26.2,5135,833,12.42,0.74,0,rent,vacation,married,primary,1,1,0,16.7,56.0,3.3,1,0.05,0.51,0
908,35,7.7,62433,4118,12,0,1,5.7,1475,1507,19.04,0.53,0,mortgage,car,single,tertiary,3,1,0,5.9,81.6,2.4,2,0.29,0.63,1
909,26,5.8,28040,15764,36,0,1,2.3,10495,-142,11.98,0.46,1,rent,car,married,secondary,3,1,0,4.9,45.1,3.4,9,0.33,0.64,1
910,42,4.3,13479,11117,12,0,0,12.9,3466,1377,10.97,0.7,0,free,business,married,primary,2,1,0,15.5,67.2,2.9,5,0.19,0.64,0
911,47,0.6,26184,3548,36,0,0,20.4,4526,438,11.99,0.53,0,own,car,married,secondary,2,1,0,10.9,45.6,3.9,4,0.13,0.43,1
912,55,3.2,34939,6578,24,0,1,31.7,19407,-447,13.72,0.92,0,own,home_improvement,single,tertiary,2,1,1,4.1,55.2,4.1,2,0.38,0.56,1
913,30,8.0,27095,11630,60,0,3,10.8,7121,765,5.0,0.36,0,mortgage,furniture,single,secondary,1,0,0,3.8,53.7,4.9,2,0.07,0.38,1
914,54,0.5,43256,5045,60,0,1,28.5,3398,-802,13.43,0.51,0,mortgage,home_improvement,married,tertiary,2,0,1,5.8,51.2,7.3,4,0.35,0.75,1
915,48,9.8,16750,8578,24,2,2,23.5,0,-166,11.05,0.33,0,mortgage,business,married,primary,2,1,0,17.7,64.0,2.6,1,0.29,0.5,1
916,56,8.9,36653,9148,48,0,3,29.6,0,2096,3.74,0.73,0,rent,business,married,secondary,0,1,0,9.0,88.1,3.4,3,0.44,0.18,1
917,29,2.5,14180,6934,48,0,1,7.6,30091,1050,12.7,0.69,1,own,other,widowed,secondary,1,1,0,5.3,67.7,8.2,0,0.37,0.76,0
918,57,10.3,23506,13401,48,0,2,35.4,0,-217,11.83,0.44,0,own,furniture,divorced,primary,2,1,0,7.8,58.8,7.3,4,0.24,0.66,1
919,36,0.1,14621,6764,36,0,1,14.7,8999,-35,4.59,0.57,0,own,home_improvement,married,secondary,2,1,0,9.7,73.4,2.9,1,0.34,0.58,1
920,24,7.5,9677,11231,60,2,3,0.0,1298,2320,9.29,0.73,1,rent,home_improvement,married,secondary,1,1,0,7.4,58.8,2.8,3,0.13,0.7,0
921,27,7.9,18422,17269,36,0,9,0.0,0,690,15.33,0.61,1,own,car,single,secondary,0,1,0,15.0,48.1,3.6,7,0.07,0.52,0
922,34,2.4,33242,24059,24,0,1,8.8,0,360,18.84,0.77,0,mortgage,home_improvement,married,primary,2,1,0,7.9,73.6,2.4,4,0.06,0.59,0
923,22,8.5,68851,8790,12,0,4,5.2,10551,346,13.31,0.16,0,mortgage,business,single,primary,2,1,1,15.7,53.9,1.3,7,0.67,0.34,1
924,59,1.0,38931,3017,48,0,5,34.7,41297,-1174,14.36,0.94,0,rent,education,single,tertiary,1,1,1,47.2,60.6,2.9,2,0.45,0.74,1
925,34,11.6,64465,25844,60,1,2,19.6,0,1332,10.74,0.73,0,rent,business,single,secondary,3,1,0,8.3,75.4,3.6,6,0.13,0.62,1
926,37,8.8,15856,8616,48,0,2,17.4,0,-574,15.27,0.64,0,rent,car,married,secondary,0,1,0,9.1,75.0,7.1,2,0.11,0.6,0
927,38,11.1,25479,7498,36,0,0,16.8,7604,-572,23.93,0.56,0,own,car,married,secondary,1,1,0,5.2,67.3,5.0,4,0.06,0.55,0
928,41,5.0,12328,7080,24,0,1,18.4,0,-658,10.88,0.72,0,mortgage,home_improvement,married,secondary,1,1,0,9.9,39.5,2.1,3,0.27,0.7,0
929,66,10.1,34108,37361,24,2,5,48.4,1207,1379,13.06,0.91,0,rent,home_improvement,married,secondary,1,1,0,4.3,57.7,5.6,4,0.04,0.41,0
930,42,5.3,10860,6758,24,1,2,14.6,0,2359,25.87,0.43,0,rent,medical,married,primary,0,1,0,37.2,80.4,2.4,7,0.39,0.47,1
931,24,2.0,47321,11635,24,2,3,5.7,5356,1139,4.63,0.85,0,mortgage,medical,single,secondary,0,1,0,18.4,35.8,2.4,3,0.32,0.7,0
932,22,4.2,21115,4954,36,0,1,4.6,578,1353,13.69,0.71,0,mortgage,other,single,secondary,0,1,0,6.5,85.5,1.6,4,0.5,0.54,1
933,46,2.5,105617,12590,12,0,1,22.1,11310,1467,25.26,0.37,0,own,business,married,secondary,2,1,0,12.7,54.0,7.0,4,0.34,0.69,1
934,31,4.0,38097,3097,48,1,8,10.2,24761,-778,9.28,0.55,0,own,car,divorced,primary,1,1,0,8.8,46.9,2.5,5,0.61,0.9,1
935,31,4.2,86965,4266,24,0,0,0.7,1550,312,17.8,0.29,1,mortgage,furniture,married,secondary,1,1,0,2.8,56.7,3.5,4,0.29,0.49,1
936,48,5.2,22318,17761,36,1,1,24.6,26773,2139,4.8,0.24,1,rent,business,married,secondary,3,1,0,29.3,81.6,6.9,3,0.11,0.66,1
937,43,8.0,19205,15871,24,0,3,17.0,0,2163,13.81,0.47,0,rent,medical,single,secondary,1,1,0,4.0,52.3,4.8,3,0.12,0.57,1
938,54,1.0,15063,26414,12,0,2,25.1,0,1901,10.72,0.86,0,own,education,divorced,tertiary,0,1,0,10.0,51.2,4.1,4,0.26,0.53,0
939,39,8.1,11918,2906,60,0,1,18.9,3366,-359,12.52,0.91,1,own,education,married,secondary,0,1,0,2.1,61.0,2.9,5,0.24,0.73,1
940,37,4.8,17364,5688,60,1,2,16.7,5294,1087,12.38,0.52,0,rent,other,married,primary,1,1,0,26.6,63.5,4.7,5,0.55,0.34,1
941,34,1.6,28727,23515,48,0,1,13.4,1786,-1463,22.16,0.52,0,own,business,single,tertiary,2,0,0,5.4,68.6,2.5,4,0.21,0.41,0
942,43,9.6,42633,12274,36,0,2,16.7,9175,-876,12.7,0.52,0,own,medical,single,secondary,1,1,0,18.7,54.2,4.9,6,0.17,0.55,1
943,19,12.1,26666,3359,48,2,2,0.0,0,1784,10.18,0.33,1,mortgage,car,single,secondary,0,1,0,3.6,31.6,4.0,1,0.25,0.62,1
944,22,3.7,12130,5304,48,0,5,0.5,4422,262,24.78,0.35,0,mortgage,car,married,primary,0,1,0,10.4,66.2,5.7,4,0.11,0.38,1
945,46,5.4,19787,9650,48,0,3,27.3,7722,524,13.03,0.77,0,mortgage,car,married,tertiary,0,1,0,4.4,54.5,3.6,2,0.4,0.75,1
946,25,0.6,43522,4479,24,0,2,2.4,12880,645,12.76,0.69,1,rent,home_improvement,single,secondary,3,1,0,2.3,56.2,6.1,5,0.31,0.73,1
947,31,1.0,69674,15630,48,2,6,10.1,21960,2405,6.45,0.67,0,rent,medical,single,primary,0,1,0,11.4,45.0,4.7,4,0.15,0.49,0
948,22,8.6,13967,5086,60,0,1,4.2,0,11,6.25,0.67,0,mortgage,education,married,secondary,2,1,0,32.6,71.0,5.3,4,0.27,0.33,1
949,52,1.7,39732,9184,36,0,4,23.9,19392,-1698,9.68,0.53,1,mortgage,home_improvement,single,tertiary,0,1,0,12.3,47.3,1.1,5,0.2,0.53,1
950,52,10.5,22488,13804,48,3,3,26.8,0,-308,19.0,0.59,0,own,business,single,tertiary,0,1,1,11.5,58.0,1.9,4,0.33,0.61,0
951,59,24.8,39626,39077,36,0,2,39.9,2697,3297,20.09,0.63,1,mortgage,furniture,single,primary,2,1,0,44.0,84.4,2.0,3,0.26,0.54,0
952,31,3.5,14246,6757,48,1,3,10.3,24126,988,24.78,0.57,0,own,car,married,primary,2,1,0,7.1,58.7,3.3,3,0.35,0.42,1
953,34,14.7,19947,8492,24,2,1,4.4,11156,-1161,17.23,0.45,0,own,education,married,secondary,4,1,1,12.2,93.4,2.9,1,0.2,0.51,1
954,47,1.8,20328,3020,36,0,7,29.3,2160,-86,7.04,0.45,0,own,furniture,divorced,secondary,0,1,0,17.3,76.9,5.9,4,0.23,0.46,1
955,37,1.0,24205,12710,24,0,0,9.4,4631,-499,6.18,0.21,0,own,vacation,single,tertiary,0,1,0,5.0,45.9,3.2,3,0.17,0.5,1
956,49,6.9,31208,6309,48,2,4,22.0,0,2531,3.18,0.56,0,rent,furniture,married,primary,2,1,0,21.8,59.5,4.7,4,0.23,0.5,1
957,44,3.5,62218,12869,36,0,2,19.1,3826,1691,10.05,0.56,0,mortgage,vacation,single,secondary,1,1,1,12.3,72.7,2.5,0,0.43,0.72,1
958,46,2.2,35154,22686,24,2,1,25.9,13262,699,11.86,0.47,0,own,business,single,primary,1,1,0,9.6,79.7,12.0,3,0.25,0.39,1
959,31,0.7,41065,7965,36,1,1,12.8,3121,313,10.61,0.52,0,mortgage,car,single,primary,3,0,0,3.7,59.2,4.5,4,0.58,0.64,1
960,47,6.7,19143,33021,36,0,2,22.4,6198,230,12.9,0.9,0,own,vacation,married,secondary,4,1,0,4.7,43.1,4.8,1,0.35,0.46,0
961,41,7.2,12161,21477,12,2,3,19.2,0,-819,7.15,0.69,0,own,business,single,secondary,0,1,0,16.1,62.8,1.5,5,0.3,0.25,0
962,40,9.9,44847,10482,48,0,2,14.0,47360,804,16.32,0.92,0,mortgage,business,widowed,primary,1,1,0,11.8,26.9,6.0,3,0.14,0.54,1
963,39,7.9,24903,5317,48,1,4,20.7,0,1866,14.0,0.31,0,mortgage,home_improvement,married,secondary,1,1,0,8.3,67.5,6.6,3,0.67,0.17,1
964,55,1.2,36621,8371,48,2,1,35.2,0,2379,8.83,0.56,0,own,car,single,secondary,0,0,0,1.8,41.3,5.6,5,0.18,0.27,1
965,38,0.0,19101,6401,36,0,4,13.5,0,1121,15.92,0.96,0,own,other,single,primary,1,1,0,11.8,61.5,3.4,10,0.34,0.79,0
966,37,6.6,20864,2966,12,0,4,6.6,4655,519,16.33,0.66,0,rent,business,married,secondary,0,1,0,24.6,66.8,4.1,3,0.55,0.83,1
967,25,0.3,39629,11961,36,0,1,0.3,1080,1811,15.7,0.63,0,own,car,married,tertiary,3,1,0,21.8,54.7,1.8,4,0.55,0.51,1
968,35,0.2,74977,11145,36,0,2,7.1,0,2964,13.8,0.59,0,rent,home_improvement,married,secondary,3,1,0,18.9,58.1,7.7,9,0.17,0.52,1
969,43,25.1,6115,13478,12,2,0,21.7,8855,1956,8.91,0.77,0,own,car,single,tertiary,2,1,0,13.9,78.3,3.6,4,0.31,0.36,0
970,48,2.7,45857,9094,12,0,0,19.7,0,2188,16.13,0.57,0,mortgage,vacation,single,primary,1,1,0,29.6,63.5,3.7,3,0.42,0.79,1
971,19,6.0,35747,5420,36,0,1,0.0,1041,1172,19.36,0.62,0,mortgage,home_improvement,married,secondary,1,1,0,7.8,73.2,3.7,4,0.42,0.38,1
972,36,0.1,27272,15662,12,3,0,8.8,2412,919,28.58,0.52,0,mortgage,home_improvement,married,tertiary,2,1,0,21.9,69.5,2.6,2,0.02,0.67,1
973,56,4.2,20713,20713,36,0,0,26.7,11609,1496,16.67,0.72,0,own,other,single,tertiary,2,1,0,16.7,82.7,2.1,4,0.23,0.67,0
974,56,3.9,16939,8826,12,0,4,38.0,0,1665,8.3,0.17,0,own,home_improvement,married,secondary,1,1,0,14.7,68.9,2.5,3,0.15,0.55,1
975,27,2.3,56241,17693,36,0,2,2.2,0,1897,23.65,0.58,0,mortgage,business,married,primary,0,1,0,44.3,90.7,1.9,3,0.15,0.48,1
976,41,3.8,10744,2184,12,1,3,21.4,4155,256,8.53,0.89,0,rent,car,single,secondary,2,1,0,9.1,35.1,2.4,2,0.16,0.56,1
977,35,4.5,66280,26553,24,0,1,17.0,5141,-453,12.67,0.57,0,own,furniture,married,tertiary,2,1,0,6.3,58.8,2.3,3,0.53,0.55,1
978,50,10.2,13390,35707,24,0,2,21.4,2371,1967,13.99,0.62,0,own,business,married,secondary,1,1,0,17.1,57.2,2.2,4,0.46,0.6,0
979,39,11.0,69279,7346,24,0,3,14.0,3160,-205,11.0,1.13,0,own,business,married,primary,0,1,0,1.4,70.4,3.0,2,0.53,0.51,1
980,47,0.5,45749,2010,36,2,2,22.2,14449,1530,8.85,0.65,0,mortgage,education,married,secondary,0,1,0,11.0,38.3,2.6,3,0.13,0.67,1
981,56,13.8,65198,2369,24,0,3,41.4,0,1475,15.42,0.3,0,mortgage,other,married,secondary,4,1,0,17.0,60.4,2.8,6,0.16,0.21,1
982,41,1.1,15436,14785,24,0,1,18.2,364,1558,11.44,0.65,0,own,home_improvement,single,secondary,0,1,0,24.0,79.8,1.7,5,0.39,0.78,1
983,39,14.9,23020,8338,24,0,2,13.1,3717,1109,18.06,0.62,0,mortgage,business,married,secondary,4,1,0,12.9,70.6,3.0,3,0.28,0.38,1
984,43,1.4,10918,8347,36,2,1,19.4,1492,15,21.19,0.25,0,mortgage,car,married,secondary,2,1,0,9.8,69.4,3.3,3,0.33,0.92,1
985,46,29.1,43275,22122,24,0,1,24.1,11379,108,12.92,0.56,0,own,other,married,secondary,2,1,0,61.4,45.6,4.0,2,0.47,0.87,1
986,39,20.8,17020,7835,60,0,1,23.1,9005,-1888,9.78,0.42,0,mortgage,education,married,primary,0,1,0,14.8,60.9,4.2,7,0.37,0.87,0
987,46,0.2,35081,17188,48,2,1,21.6,3423,923,4.54,0.47,0,mortgage,home_improvement,single,secondary,3,1,0,4.3,80.7,1.6,6,0.33,0.54,1
988,27,0.5,35538,5124,36,0,4,6.4,8358,944,11.12,0.4,0,own,car,married,secondary,1,1,0,17.7,88.8,3.1,5,0.5,0.68,1
989,35,0.8,18526,8272,60,1,3,8.8,741,1659,12.92,0.49,0,own,medical,single,tertiary,0,1,0,35.7,67.4,3.1,1,0.35,0.81,1
990,49,6.0,37753,15800,36,1,5,23.0,0,-2610,11.47,0.76,0,mortgage,vacation,divorced,tertiary,1,1,0,13.2,58.9,2.1,3,0.32,0.66,0
991,39,14.3,22831,41627,24,0,1,16.2,76439,214,19.6,0.75,0,mortgage,car,married,tertiary,0,1,0,19.8,75.4,3.2,4,0.46,0.54,0
992,31,1.0,63225,5039,24,0,3,12.0,1066,1061,3.44,0.42,0,mortgage,business,married,tertiary,2,0,0,7.9,56.0,3.2,3,0.58,0.37,1
993,35,0.1,58098,12232,48,0,5,16.4,2490,2247,9.14,0.49,0,mortgage,car,married,secondary,0,1,0,29.7,38.7,2.3,0,0.13,0.51,1
994,18,1.1,22028,20524,36,0,2,0.0,1865,2132,16.92,0.65,0,own,medical,married,primary,2,0,0,4.1,79.2,3.0,2,0.54,0.56,0
995,24,21.5,35546,8787,48,0,2,0.0,4868,-308,16.46,0.73,0,own,furniture,married,tertiary,2,1,0,4.2,60.3,3.7,6,0.41,0.51,1
996,30,6.6,40242,9588,24,0,1,11.0,5076,86,4.79,0.31,0,mortgage,car,married,secondary,2,0,1,4.5,67.8,3.0,4,0.23,0.78,1
997,44,4.4,74020,14435,48,2,3,22.4,0,338,11.85,0.49,0,rent,business,single,secondary,1,0,0,15.7,70.7,4.4,2,0.37,0.34,1
998,53,4.1,38647,12110,24,0,3,33.4,18541,-588,9.81,0.83,0,own,business,divorced,tertiary,2,1,0,21.1,55.9,4.3,5,0.25,0.7,1
999,24,5.1,18828,21244,24,0,5,7.4,0,-249,8.43,0.56,0,rent,business,single,tertiary,1,1,0,17.7,69.1,1.2,3,0.5,0.79,0
